	nl_ps	fol_ps	nl_h	fol_h	label	exception
199	The man is singing heartily and playing the guitar	exists z500. exists z500. exists x. (Man(x) & (Singing(x, z500) & Heartily(z500)) & (Playing(x, z500) & Guitar(z500)))	The man is singing and playing the guitar	exists z500. exists x. (Man(x) & Singing(x) & (Playing(x, z500) & Guitar(z500)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Singing/2, Singing/1.


Fatal error:  The following symbols are used with multiple arities: Singing/2, Singing/1"
200	The women are not dancing outside	exists z500. not exists x. (Woman(x) & (Dancing(x, z500) & Outside(z500)))	A group of people are dancing	exists x. (Group(x) & People(x) & Dancing(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Dancing/2, Dancing/1.


Fatal error:  The following symbols are used with multiple arities: Dancing/2, Dancing/1"
201	The women are dancing outside	exists z500. all x. (Woman(x) -> (Dancing(x, z500) & Outside(z500)))	A group of people are dancing	exists x. (Group(x) & People(x) & Dancing(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Dancing/2, Dancing/1.


Fatal error:  The following symbols are used with multiple arities: Dancing/2, Dancing/1"
202	The men are fist fighting in a ring	all x.all y.all z. (Man(x) & Ring(y) & Fight(z) -> FistFightIn(x, y, z))	Two people are fist fighting in a ring	exists x. exists y. (Person(x) & Person(y) & FistFight(x, y) & Ring(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Ring/1, Ring/2.


Fatal error:  The following symbols are used with multiple arities: Ring/1, Ring/2"
203	The woman is picking up a baby kangaroo	exists z500. exists x. exists y. (Woman(x) & (Baby(y, z500) & Kangaroo(z500)) & PickingUp(x, y))	A kangaroo is picking up the woman's baby	all x.all y.all z. (Kangaroo(x) & Woman(y) & Baby(z) -> PickingUp(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PickingUp/2, PickingUp/3, Baby/2, Baby/1.


Fatal error:  The following symbols are used with multiple arities: PickingUp/2, PickingUp/3, Baby/2, Baby/1"
204	A man is outside close to a target for blade throwing	exists z500. exists x. exists y. exists z. (Man(x) & Target(y) & (Blade(z, z500) & Throwing(z500)) & Outside(x) & CloseTo(x, y) & Throws(x, z))	A man is outside and is throwing blades at a close target	exists z500. exists z500. exists x. (Man(x) & Outside(x) & (Throwing(x, z500) & Blades(z500)) & (Close(x, z500) & Target(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Throwing/1, Throwing/2.


Fatal error:  The following symbols are used with multiple arities: Throwing/1, Throwing/2"
205	A picture is being drawn by a man	exists x. exists y. (Picture(x) & Man(y) & Drawing(y, x))	A man is drawing a picture	exists x. (Man(x) & Drawing(x, Picture))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Picture/1, Picture/0.


Fatal error:  The following symbols are used with multiple arities: Picture/1, Picture/0"
206	A man is taking a picture of a drawing	exists x. exists y. (Man(x) & Drawing(y) & TakingPictureOf(x, y))	A man is drawing a picture	exists x. (Man(x) & Drawing(x, Picture))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/1, Drawing/2.


Fatal error:  The following symbols are used with multiple arities: Drawing/1, Drawing/2"
207	A picture is being drawn by a man	exists x. exists y. (Picture(x) & Man(y) & Drawing(y, x))	The person is drawing	exists x. (Person(x) & Drawing(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/2, Drawing/1.


Fatal error:  The following symbols are used with multiple arities: Drawing/2, Drawing/1"
208	There is no man eating a pizza	not exists x. (Man(x) & Eating(x, pizza))	A man is eating some food	exists x. exists y. (Man(x) & Food(y) & Eating(x, y))	n	"'pizza' is an illegal variable name.  Constants may not be quantified.
all x. all pizza. (Eating(x, pizza) -> Eating(x, pizza))
           ^"
209	A cute panda is lying down	exists z500. exists x. (Panda(x) & Cute(x) & (Lying(x, z500) & Down(z500)))	A cute panda is not lying down	exists z500. exists z500. all x. ((Cute(x, z500) & Panda(z500)) -> not (Lying(x, z500) & Down(z500)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cute/1, Cute/2.


Fatal error:  The following symbols are used with multiple arities: Cute/1, Cute/2"
210	The man is erasing the drawing on the board	exists z500. all x.all y. (Man(x) & Drawing(y) & (On(y, z500) & Board(z500)) -> Erasing(x, y))	The girl is erasing the other man's work from the board	all x.all y.all z. (Girl(x) & Man(y) & Board(z) & Erasing(x, y, z) -> WorkFromBoard(y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Erasing/2, Erasing/3.


Fatal error:  The following symbols are used with multiple arities: Erasing/2, Erasing/3"
211	A dog is playing with a toy	exists x. exists y. (Dog(x) & Toy(y) & PlayingWith(x, y))	A kid is playing with a toy dog	exists z500. exists x. exists y. (Kid(x) & (Toy(y, z500) & Dog(z500)) & PlayingWith(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Toy/1, Toy/2.


Fatal error:  The following symbols are used with multiple arities: Toy/1, Toy/2"
212	A lemur is eating quickly	exists z500. all x. (Lemur(x) -> (Eating(x, z500) & Quickly(z500)))	A lemur is eating	all x. (Lemur(x) -> Eating(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Eating/2, Eating/1.


Fatal error:  The following symbols are used with multiple arities: Eating/2, Eating/1"
213	There is no man rapidly chopping some mushrooms with a knife	exists z500. not exists x. (Man(x) & RapidlyChopping(x, mushrooms) & (Using(x, z500) & Knife(z500)))	A man is rapidly chopping some mushrooms with a knife	exists x. exists y. exists z. (Man(x) & Mushroom(y) & Knife(z) & RapidlyChopping(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: RapidlyChopping/2, RapidlyChopping/3.


Fatal error:  The following symbols are used with multiple arities: RapidlyChopping/2, RapidlyChopping/3"
214	An old woman is shaking hands with a man	exists z500. exists x. exists y. ((Old(x, z500) & Woman(z500)) & Man(y) & ShakingHands(x, y))	An woman that is old is shaking hands with a man	all x.all y. (Woman(x) & Old(x) & Man(y) -> ShakesHandsWith(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Old/2, Old/1.


Fatal error:  The following symbols are used with multiple arities: Old/2, Old/1"
215	The man is cutting cooked octopus	exists x. (Man(x) & Cutting(x, CookedOctopus))	The woman is cutting cooked octopus	exists x. (Woman(x) & Cutting(x, CookedOctopus))	n	"'CookedOctopus' is an illegal variable name.  Constants may not be quantified.
all x. all CookedOctopus. (Cutting(x, CookedOctopus) -> Cutting(x, CookedOctopus))
           ^"
216	The woman is cutting cooked octopus	exists x. (Woman(x) & Cutting(x, CookedOctopus))	A woman is cutting an octopus	exists x. exists y. (Woman(x) & Octopus(y) & Cutting(x, y))	e	"'CookedOctopus' is an illegal variable name.  Constants may not be quantified.
all x. all CookedOctopus. (Cutting(x, CookedOctopus) -> Cutting(x, CookedOctopus))
           ^"
217	There is no man cutting a potato	not exists x. (Man(x) & Cutting(x, potato))	A woman is cutting a tomato	exists x. exists y. (Woman(x) & Tomato(y) & Cutting(x, y))	n	"'potato' is an illegal variable name.  Constants may not be quantified.
all x. all potato. (Cutting(x, potato) -> Cutting(x, potato))
           ^"
218	A girl is drawing a man	exists x.exists y. (Girl(x) & Man(y) & Drawing(x, y))	A man is drawing	exists x. (Man(x) & Drawing(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/2, Drawing/1.


Fatal error:  The following symbols are used with multiple arities: Drawing/2, Drawing/1"
219	The man is drawing	exists x. (Man(x) & Drawing(x))	The woman is drawing a man	exists x. exists y. (Woman(x) & Man(y) & Drawing(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/1, Drawing/2.


Fatal error:  The following symbols are used with multiple arities: Drawing/1, Drawing/2"
220	The woman is drawing a man	exists x. exists y. (Woman(x) & Man(y) & Drawing(x, y))	A man is drawing	exists x. (Man(x) & Drawing(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/2, Drawing/1.


Fatal error:  The following symbols are used with multiple arities: Drawing/2, Drawing/1"
221	A man is riding a horse in a sandy land	exists z500. exists x. exists y. exists z. (Man(x) & Horse(y) & (Sandy(z, z500) & Land(z500)) & Riding(x, y, z))	A guy is riding a horse	exists x. exists y. (Guy(x) & Horse(y) & Riding(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
222	A man is riding a horse on the beach	exists x. exists y. exists z. (Man(x) & Horse(y) & Beach(z) & Riding(x, y, z))	A guy is riding a horse	exists x. exists y. (Guy(x) & Horse(y) & Riding(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
223	A man is riding a horse in the desert	exists x. exists y. exists z. (Man(x) & Horse(y) & Desert(z) & Riding(x, y, z))	A horse is being ridden by a guy	exists x.exists y. (Horse(x) & Guy(y) & Riding(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
224	A guy is not riding a horse	exists z500. all x. (Guy(x) -> not (Riding(x, z500) & Horse(z500)))	A man is riding a horse in the desert	exists x. exists y. exists z. (Man(x) & Horse(y) & Desert(z) & Riding(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/3.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/3"
225	The man is not cutting a paper plate	not exists x. (Man(x) & Cutting(x, PaperPlate))	The man is cutting a paper plate	exists z500. exists x. exists y. (Man(x) & (Paper(y, z500) & Plate(z500)) & Cutting(x, y))	c	"'PaperPlate' is an illegal variable name.  Constants may not be quantified.
all x. all PaperPlate. (Cutting(x, PaperPlate) -> Cutting(x, PaperPlate))
           ^"
226	There is no man patting an alligator on the mouth	not exists x. (Man(x) & Patting(x, alligator) & OnMouth(x, alligator))	A man is patting an alligator on the mouth	exists x. exists y. (Man(x) & Alligator(y) & Patting(x, y) & OnMouth(x, y))	c	"'alligator' is an illegal variable name.  Constants may not be quantified.
all x. all alligator. (Patting(x, alligator) -> Patting(x, alligator))
           ^"
227	Two men are not fighting	not (exists x. exists y. (Man(x) & Man(y) & Fighting(x, y)))	Some men are fighting	exists x. (Man(x) & Fighting(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fighting/2, Fighting/1.


Fatal error:  The following symbols are used with multiple arities: Fighting/2, Fighting/1"
228	There are no men fighting	not exists x. (Man(x) & Fighting(x))	Two men are fighting	exists x. exists y. (Man(x) & Man(y) & Fighting(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fighting/1, Fighting/2.


Fatal error:  The following symbols are used with multiple arities: Fighting/1, Fighting/2"
229	Two men are fighting	exists x. exists y. (Man(x) & Man(y) & Fighting(x, y))	Some men are fighting	exists x. (Man(x) & Fighting(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fighting/2, Fighting/1.


Fatal error:  The following symbols are used with multiple arities: Fighting/2, Fighting/1"
230	There is no man cutting a rope with a sword	not exists x. (Man(x) & Cutting(x, rope) & Using(x, sword))	A man is cutting a rope with a sword	exists x. exists y. exists z. (Man(x) & Rope(y) & Sword(z) & Cutting(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/2, Cutting/3.


Fatal error:  The following symbols are used with multiple arities: Cutting/2, Cutting/3"
231	There is no monkey kicking a person	not exists x. (Monkey(x) & Kicks(x, Person))	A monkey is kicking a person	exists x. exists y. (Monkey(x) & Person(y) & Kicks(x, y))	c	"'Person' is an illegal variable name.  Constants may not be quantified.
all x. all Person. (Kicks(x, Person) -> Kicks(x, Person))
           ^"
232	There is no man fixing a silencer to a gun	exists z500. not exists x. (Man(x) & (Fixing(x, z500) & Silencer(z500)))	A man is fixing a silencer to a gun	exists x. exists y. exists z. (Man(x) & Gun(y) & Silencer(z) & Fixing(x, z, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fixing/2, Fixing/3.


Fatal error:  The following symbols are used with multiple arities: Fixing/2, Fixing/3"
233	A monkey is teasing a dog at the zoo	exists x. exists y. (Monkey(x) & Dog(y) & Teasing(x, y) & AtZoo(x, y))	A dog is being teased by a monkey at the zoo	exists z500. exists x.exists y. (Dog(x) & Monkey(y) & (At(x, z500) & Zoo(z500)) & AtZoo(y) & Teasing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: AtZoo/2, AtZoo/1.


Fatal error:  The following symbols are used with multiple arities: AtZoo/2, AtZoo/1"
234	A person is slicing an onion	exists x. (Person(x) & Slicing(x, Onion))	An onion is being sliced by a person	exists x.exists y. (Onion(x) & Person(y) & Slicing(y, x))	e	"'Onion' is an illegal variable name.  Constants may not be quantified.
all x. all Onion. (Slicing(x, Onion) -> Slicing(x, Onion))
           ^"
235	A person is slicing an onion	exists x. (Person(x) & Slicing(x, Onion))	A person is slicing some ginger	exists x. (Person(x) & Slicing(x, ginger))	n	"'Onion' is an illegal variable name.  Constants may not be quantified.
all x. all Onion. (Slicing(x, Onion) -> Slicing(x, Onion))
           ^"
236	There is no little girl peddling a scooter	exists z500. not exists x. ((Little(x, z500) & Girl(z500)) & Peddling(x, Scooter))	A little girl is peddling a scooter	exists z500. exists x. exists y. ((Little(x, z500) & Girl(z500)) & Scooter(y) & Peddling(x, y))	c	"'Scooter' is an illegal variable name.  Constants may not be quantified.
all x. all Scooter. (Peddling(x, Scooter) -> Peddling(x, Scooter))
           ^"
237	There is no man cutting a potato	not exists x. (Man(x) & Cutting(x, potato))	A man is cutting a potato	exists x. exists y. (Man(x) & Potato(y) & Cutting(x, y))	c	"'potato' is an illegal variable name.  Constants may not be quantified.
all x. all potato. (Cutting(x, potato) -> Cutting(x, potato))
           ^"
238	A man is fishing in the river	exists x. (Man(x) & Fishing(x) & In(x, river))	There is no man fishing in the river	exists z500. not exists x. (Man(x) & Fishing(x) & (In(x, z500) & River(z500)))	c	"'river' is an illegal variable name.  Constants may not be quantified.
all x. all river. (In(x, river) -> In(x, river))
           ^"
239	A person is slicing a potato	exists x. (Person(x) & Slicing(x, potato))	There is no person slicing a potato	not exists x. (Person(x) & Slicing(x, potato))	c	"'potato' is an illegal variable name.  Constants may not be quantified.
all x. all potato. (Slicing(x, potato) -> Slicing(x, potato))
           ^"
