	nl_ps	fol_ps	nl_h	fol_h	label	exception
162	The woman is picking up a baby kangaroo	exists z500. exists x. exists y. (Woman(x) & (Baby(y, z500) & Kangaroo(z500)) & PickingUp(x, y))	A kangaroo is picking up the woman's baby	all x.all y.all z. (Kangaroo(x) & Woman(y) & Baby(z) -> PickingUp(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PickingUp/2, PickingUp/3, Baby/2, Baby/1.


Fatal error:  The following symbols are used with multiple arities: PickingUp/2, PickingUp/3, Baby/2, Baby/1"
163	A man is outside and is throwing blades at a target which is close	exists z500. exists z500. exists x. (Man(x) & Outside(x) & (Throwing(x, z500) & Blades(z500)) & (Close(x, z500) & Target(z500)))	A man is outside and is throwing blades at a close target	exists z500. exists z500. exists x. (Man(x) & Outside(x) & (Throwing(x, z500) & Blades(z500)) & (Close(x, z500) & Target(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Throwing/1, Throwing/2.


Fatal error:  The following symbols are used with multiple arities: Throwing/1, Throwing/2"
164	The man is riding a horse	exists x. exists y. (Man(x) & Horse(y) & Riding(x, y))	A man is drawing a picture	exists x. (Man(x) & Drawing(x, Picture))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Picture/1, Picture/0.


Fatal error:  The following symbols are used with multiple arities: Picture/1, Picture/0"
165	The man is riding a horse	exists x. exists y. (Man(x) & Horse(y) & Riding(x, y))	A man is drawing a picture	exists x. (Man(x) & Drawing(x, Picture))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/1, Drawing/2.


Fatal error:  The following symbols are used with multiple arities: Drawing/1, Drawing/2"
166	Someone is drawing a person	exists x. (Person(x) & Drawing(x))	The person is drawing	exists x. (Person(x) & Drawing(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/2, Drawing/1.


Fatal error:  The following symbols are used with multiple arities: Drawing/2, Drawing/1"
167	A man is eating a pizza	exists x. exists y. (Man(x) & Pizza(y) & Eating(x, y))	A cute panda is not lying down	exists z500. exists z500. all x. ((Cute(x, z500) & Panda(z500)) -> not (Lying(x, z500) & Down(z500)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cute/1, Cute/2.


Fatal error:  The following symbols are used with multiple arities: Cute/1, Cute/2"
168	The man is erasing the other man's work from the board	all x.all y. (Man(x) & Man(y) & Work(x, y) -> Erasing(x, y))	The girl is erasing the other man's work from the board	all x.all y.all z. (Girl(x) & Man(y) & Board(z) & Erasing(x, y, z) -> WorkFromBoard(y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Erasing/2, Erasing/3.


Fatal error:  The following symbols are used with multiple arities: Erasing/2, Erasing/3"
169	A dog is playing with a toy	exists x. exists y. (Dog(x) & Toy(y) & PlayingWith(x, y))	A kid is playing with a toy dog	exists z500. exists x. exists y. (Kid(x) & (Toy(y, z500) & Dog(z500)) & PlayingWith(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Toy/1, Toy/2.


Fatal error:  The following symbols are used with multiple arities: Toy/1, Toy/2"
170	Someone is scratching the belly of an animal	exists x.exists y. (Person(x) & Animal(y) & ScratchesBelly(x, y))	A lemur is eating	all x. (Lemur(x) -> Eating(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Eating/2, Eating/1.


Fatal error:  The following symbols are used with multiple arities: Eating/2, Eating/1"
171	A man is rapidly chopping some mushrooms with a knife	exists x. exists y. exists z. (Man(x) & Mushroom(y) & Knife(z) & RapidlyChopping(x, y, z))	A man is rapidly chopping some mushrooms with a knife	exists x. exists y. exists z. (Man(x) & Mushroom(y) & Knife(z) & RapidlyChopping(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: RapidlyChopping/2, RapidlyChopping/3.


Fatal error:  The following symbols are used with multiple arities: RapidlyChopping/2, RapidlyChopping/3"
172	A man and a woman are shaking hands	exists x. exists y. (Man(x) & Woman(y) & ShakingHands(x, y))	An woman that is old is shaking hands with a man	all x.all y. (Woman(x) & Old(x) & Man(y) -> ShakesHandsWith(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Old/2, Old/1.


Fatal error:  The following symbols are used with multiple arities: Old/2, Old/1"
173	A man is making a sketch	exists z500. exists x. (Man(x) & (Making(x, z500) & Sketch(z500)))	A man is drawing	exists x. (Man(x) & Drawing(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/2, Drawing/1.


Fatal error:  The following symbols are used with multiple arities: Drawing/2, Drawing/1"
174	The man is drawing	exists x. (Man(x) & Drawing(x))	The woman is drawing a man	exists x. exists y. (Woman(x) & Man(y) & Drawing(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/1, Drawing/2.


Fatal error:  The following symbols are used with multiple arities: Drawing/1, Drawing/2"
175	The man is drawing	exists x. (Man(x) & Drawing(x))	A man is drawing	exists x. (Man(x) & Drawing(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/2, Drawing/1.


Fatal error:  The following symbols are used with multiple arities: Drawing/2, Drawing/1"
176	A man is riding a horse on the beach	exists x. exists y. exists z. (Man(x) & Horse(y) & Beach(z) & Riding(x, y, z))	A guy is riding a horse	exists x. exists y. (Guy(x) & Horse(y) & Riding(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
177	A man is riding a horse on the beach	exists x. exists y. exists z. (Man(x) & Horse(y) & Beach(z) & Riding(x, y, z))	A guy is riding a horse	exists x. exists y. (Guy(x) & Horse(y) & Riding(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
178	A man is riding a horse on the beach	exists x. exists y. exists z. (Man(x) & Horse(y) & Beach(z) & Riding(x, y, z))	A horse is being ridden by a guy	exists x.exists y. (Horse(x) & Guy(y) & Riding(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
179	A man is riding a horse on the beach	exists x. exists y. exists z. (Man(x) & Horse(y) & Beach(z) & Riding(x, y, z))	A man is riding a horse in the desert	exists x. exists y. exists z. (Man(x) & Horse(y) & Desert(z) & Riding(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/3.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/3"
180	Two men are not fighting	not (exists x. exists y. (Man(x) & Man(y) & Fighting(x, y)))	Some men are fighting	exists x. (Man(x) & Fighting(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fighting/2, Fighting/1.


Fatal error:  The following symbols are used with multiple arities: Fighting/2, Fighting/1"
181	Two men are not fighting	not (exists x. exists y. (Man(x) & Man(y) & Fighting(x, y)))	Two men are fighting	exists x. exists y. (Man(x) & Man(y) & Fighting(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fighting/1, Fighting/2.


Fatal error:  The following symbols are used with multiple arities: Fighting/1, Fighting/2"
182	Two men are not fighting	not (exists x. exists y. (Man(x) & Man(y) & Fighting(x, y)))	Some men are fighting	exists x. (Man(x) & Fighting(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fighting/2, Fighting/1.


Fatal error:  The following symbols are used with multiple arities: Fighting/2, Fighting/1"
183	A man is cutting a cord with a sword	exists x. exists y. exists z. (Man(x) & Cord(y) & Sword(z) & Cutting(x, y, z))	A man is cutting a rope with a sword	exists x. exists y. exists z. (Man(x) & Rope(y) & Sword(z) & Cutting(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/2, Cutting/3.


Fatal error:  The following symbols are used with multiple arities: Cutting/2, Cutting/3"
184	A monkey is kicking a person	exists x. exists y. (Monkey(x) & Person(y) & Kicks(x, y))	A monkey is kicking a person	exists x. exists y. (Monkey(x) & Person(y) & Kicks(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Person/1, Person/0.


Fatal error:  The following symbols are used with multiple arities: Person/1, Person/0"
185	A man is fixing a silencer to a gun	exists x. exists y. exists z. (Man(x) & Gun(y) & Silencer(z) & Fixing(x, z, y))	A man is fixing a silencer to a gun	exists x. exists y. exists z. (Man(x) & Gun(y) & Silencer(z) & Fixing(x, z, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fixing/2, Fixing/3.


Fatal error:  The following symbols are used with multiple arities: Fixing/2, Fixing/3"
186	A boy is not playing a guitar	exists z500. all x. (Boy(x) -> not (Playing(x, z500) & Guitar(z500)))	A dog is being teased by a monkey at the zoo	exists z500. exists x.exists y. (Dog(x) & Monkey(y) & (At(x, z500) & Zoo(z500)) & AtZoo(y) & Teasing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: AtZoo/2, AtZoo/1.


Fatal error:  The following symbols are used with multiple arities: AtZoo/2, AtZoo/1"
187	A person is slicing some ginger	exists x. (Person(x) & Slicing(x, ginger))	An onion is being sliced by a person	exists x.exists y. (Onion(x) & Person(y) & Slicing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Onion/1, Onion/0.


Fatal error:  The following symbols are used with multiple arities: Onion/1, Onion/0"
188	A little girl is selling a scooter	exists z500. exists x. exists y. ((Little(x, z500) & Girl(z500)) & Scooter(y) & Selling(x, y))	A little girl is peddling a scooter	exists z500. exists x. exists y. ((Little(x, z500) & Girl(z500)) & Scooter(y) & Peddling(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Scooter/1, Scooter/0.


Fatal error:  The following symbols are used with multiple arities: Scooter/1, Scooter/0"
189	A dog is looking at a store counter	exists z500. exists x. exists y. (Dog(x) & (Store(y, z500) & Counter(z500)) & LookingAt(x, y))	A tiger is not walking around	exists z500. all x. (Tiger(x) -> not (Walking(x, z500) & Around(z500)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Walking/1, Walking/2.


Fatal error:  The following symbols are used with multiple arities: Walking/1, Walking/2"
190	A dog is looking at a store counter	exists z500. exists x. exists y. (Dog(x) & (Store(y, z500) & Counter(z500)) & LookingAt(x, y))	A tiger cub is making a sound	exists z500. exists z500. exists x. ((Tiger(x, z500) & Cub(z500)) & (Making(x, z500) & Sound(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Tiger/1, Tiger/2.


Fatal error:  The following symbols are used with multiple arities: Tiger/1, Tiger/2"
191	A dog is looking at a store counter	exists z500. exists x. exists y. (Dog(x) & (Store(y, z500) & Counter(z500)) & LookingAt(x, y))	A tiger is walking around	exists x. (Tiger(x) & Walking(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Tiger/2, Tiger/1.


Fatal error:  The following symbols are used with multiple arities: Tiger/2, Tiger/1"
192	A dog is looking at a store counter	exists z500. exists x. exists y. (Dog(x) & (Store(y, z500) & Counter(z500)) & LookingAt(x, y))	A tiger cub is making a sound	exists z500. exists z500. exists x. ((Tiger(x, z500) & Cub(z500)) & (Making(x, z500) & Sound(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Tiger/1, Tiger/2.


Fatal error:  The following symbols are used with multiple arities: Tiger/1, Tiger/2"
193	Someone is playing with a toad	exists x.exists y. (Person(x) & Toad(y) & PlayingWith(x, y))	Someone is playing with a toad	exists x.exists y. (Person(x) & Toad(y) & PlayingWith(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Toad/1, Toad/0.


Fatal error:  The following symbols are used with multiple arities: Toad/1, Toad/0"
194	A person is folding a sheet	exists z500. exists x. (Person(x) & (Folding(x, z500) & Sheet(z500)))	Nobody is folding a piece of paper	exists z500. not exists x. ((Folding(x, z500) & Paper(z500)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Paper/1, Paper/0.


Fatal error:  The following symbols are used with multiple arities: Paper/1, Paper/0"
195	A keyboard is being played by a person	all x.all y. (Keyboard(x) & Person(y) -> Playing(y, x))	A person is not playing a keyboard	exists z500. not exists x. (Person(x) & (Keyboard(x, z500) & Player(z500)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Keyboard/1, Keyboard/2.


Fatal error:  The following symbols are used with multiple arities: Keyboard/1, Keyboard/2"
196	The man is not seasoning the sausages	not exists x. (Man(x) & Seasoning(x, Sausages))	The man is seasoning the sausages	exists x. (Man(x) & Seasoning(x, Sausages))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Seasoning/1, Seasoning/2.


Fatal error:  The following symbols are used with multiple arities: Seasoning/1, Seasoning/2"
197	Two baby pandas are sleeping	exists z500. exists x. exists y. ((Baby(x, z500) & Panda(z500)) & BabyPanda(y) & Sleeping(x) & Sleeping(y))	Two panda bears are lying together	exists z500. exists x. exists y. ((Panda(x, z500) & Bear(z500)) & PandaBear(y) & LyingTogether(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Panda/1, Panda/2.


Fatal error:  The following symbols are used with multiple arities: Panda/1, Panda/2"
198	Two baby pandas are sleeping	exists z500. exists x. exists y. ((Baby(x, z500) & Panda(z500)) & BabyPanda(y) & Sleeping(x) & Sleeping(y))	Two panda bears are lying together	exists z500. exists x. exists y. ((Panda(x, z500) & Bear(z500)) & PandaBear(y) & LyingTogether(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Panda/1, Panda/2.


Fatal error:  The following symbols are used with multiple arities: Panda/1, Panda/2"
199	Two pandas are lying together	exists x. exists y. (Panda(x) & Panda(y) & LyingTogether(x, y))	Fish is being fried by a woman	exists x. exists y. (Fish(x) & Woman(y) & exists z. (Frying(z) & Cooking(z) & With(z, x)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Frying/2, Frying/1.


Fatal error:  The following symbols are used with multiple arities: Frying/2, Frying/1"
200	A woman is frying fish	exists z500. exists x. (Woman(x) & (Frying(x, z500) & Fish(z500)))	A woman is not frying fish	exists z500. exists x. (Woman(x) & not (Frying(x, z500) & Fish(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fish/1, Fish/0.


Fatal error:  The following symbols are used with multiple arities: Fish/1, Fish/0"
201	A man is cutting tomatoes	exists x. (Man(x) & Cutting(x, tomatoes))	A woman is cutting broccoli	exists x. (Woman(x) & Cutting(x, Broccoli))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Broccoli/1, Broccoli/0.


Fatal error:  The following symbols are used with multiple arities: Broccoli/1, Broccoli/0"
