	nl_ps	fol_ps	nl_h	fol_h	label	exception
193	A woman is riding a Seadoo	exists x. exists y. (Woman(x) & Seadoo(y) & Riding(x, y))	There is no person riding a jetski in the waves	not exists x. (Person(x) & Riding(x) & Jetski(x) & In(x) & Waves(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/1.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/1"
194	A picture is being drawn by a man	exists x. exists y. (Picture(x) & Man(y) & Drawing(y, x))	A man is drawing a picture	exists x. (Man(x) & Drawing(x, Picture))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Picture/1, Picture/0.


Fatal error:  The following symbols are used with multiple arities: Picture/1, Picture/0"
195	A man is taking a picture of a drawing	exists x. exists y. (Man(x) & Drawing(y) & TakingPictureOf(x, y))	A man is drawing a picture	exists x. (Man(x) & Drawing(x, Picture))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/1, Drawing/2.


Fatal error:  The following symbols are used with multiple arities: Drawing/1, Drawing/2"
196	A picture is being drawn by a man	exists x. exists y. (Picture(x) & Man(y) & Drawing(y, x))	The person is drawing	exists x. (Person(x) & Drawing(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/2, Drawing/1.


Fatal error:  The following symbols are used with multiple arities: Drawing/2, Drawing/1"
197	There is no man eating food	not exists x. (Man(x) & Eating(x) & Food(x))	A man is eating some food	exists x. exists y. (Man(x) & Food(y) & Eating(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Eating/1, Eating/2.


Fatal error:  The following symbols are used with multiple arities: Eating/1, Eating/2"
198	There is no man eating a pizza	not exists x. (Man(x) & Eating(x, pizza))	A man is eating some food	exists x. exists y. (Man(x) & Food(y) & Eating(x, y))	n	"'pizza' is an illegal variable name.  Constants may not be quantified.
all x. all pizza. (Eating(x, pizza) -> Eating(x, pizza))
           ^"
199	The man is erasing the drawing on the board	exists x.exists y. (Man(x) & Drawing(y) & On(y) & Board(y) & Erasing(x, y))	The girl is erasing the other man's work from the board	exists x.exists y.exists z. (Girl(x) & Man(y) & Board(z) & Erasing(x, y, z) & WorkFromBoard(y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Erasing/2, Erasing/3.


Fatal error:  The following symbols are used with multiple arities: Erasing/2, Erasing/3"
200	There is no woman cutting a vegetable	not exists x. (Woman(x) & Cutting(x) & Vegetable(x))	A woman is cutting a vegetable	exists x. exists y. (Woman(x) & Vegetable(y) & Cutting(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/1, Cutting/2.


Fatal error:  The following symbols are used with multiple arities: Cutting/1, Cutting/2"
201	There is no man slicing some bread	not exists x. (Man(x) & Slicing(x) & Bread(x))	A man is slicing some bread	exists x. exists y. (Man(x) & Bread(y) & Slicing(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Slicing/1, Slicing/2.


Fatal error:  The following symbols are used with multiple arities: Slicing/1, Slicing/2"
202	A man is slicing bread	exists x. (Man(x) & Slicing(x) & Bread(x))	A person is slicing a piece of bread	exists x. (Person(x) & Slicing(x, bread))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Slicing/1, Slicing/2.


Fatal error:  The following symbols are used with multiple arities: Slicing/1, Slicing/2"
203	Guitar is being played by two men	exists x. exists y. (Guitar(x) & Man(y) & Playing(y, x))	Two men are playing guitar	exists x. exists y. (Man(x) & Man(y) & Playing(x) & Guitar(x) & PlayingGuitar(y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
204	There is no man rapidly chopping some mushrooms with a knife	not exists x. (Man(x) & RapidlyChopping(x, mushrooms) & Using(x) & Knife(x))	A man is rapidly chopping some mushrooms with a knife	exists x. exists y. exists z. (Man(x) & Mushroom(y) & Knife(z) & RapidlyChopping(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: RapidlyChopping/2, RapidlyChopping/3.


Fatal error:  The following symbols are used with multiple arities: RapidlyChopping/2, RapidlyChopping/3"
205	The man is cutting cooked octopus	exists x. (Man(x) & Cutting(x, CookedOctopus))	The woman is cutting cooked octopus	exists x. (Woman(x) & Cutting(x, CookedOctopus))	n	"'CookedOctopus' is an illegal variable name.  Constants may not be quantified.
all x. all CookedOctopus. (Cutting(x, CookedOctopus) -> Cutting(x, CookedOctopus))
           ^"
206	The woman is cutting cooked octopus	exists x. (Woman(x) & Cutting(x, CookedOctopus))	A woman is cutting an octopus	exists x. exists y. (Woman(x) & Octopus(y) & Cutting(x, y))	e	"'CookedOctopus' is an illegal variable name.  Constants may not be quantified.
all x. all CookedOctopus. (Cutting(x, CookedOctopus) -> Cutting(x, CookedOctopus))
           ^"
207	A woman is not riding a horse	exists x. (Woman(x) & not Riding(x) & Horse(x))	A woman is riding a horse	exists x. exists y. (Woman(x) & Horse(y) & Riding(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/1, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/1, Riding/2"
208	There is no man cutting a potato	not exists x. (Man(x) & Cutting(x, potato))	A woman is cutting a tomato	exists x. exists y. (Woman(x) & Tomato(y) & Cutting(x, y))	n	"'potato' is an illegal variable name.  Constants may not be quantified.
all x. all potato. (Cutting(x, potato) -> Cutting(x, potato))
           ^"
209	A girl is drawing a man	exists x.exists y. (Girl(x) & Man(y) & Drawing(x, y))	A man is drawing	exists x. (Man(x) & Drawing(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/2, Drawing/1.


Fatal error:  The following symbols are used with multiple arities: Drawing/2, Drawing/1"
210	The man is drawing	exists x. (Man(x) & Drawing(x))	The woman is drawing a man	exists x. exists y. (Woman(x) & Man(y) & Drawing(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/1, Drawing/2.


Fatal error:  The following symbols are used with multiple arities: Drawing/1, Drawing/2"
211	The woman is drawing a man	exists x. exists y. (Woman(x) & Man(y) & Drawing(x, y))	A man is drawing	exists x. (Man(x) & Drawing(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drawing/2, Drawing/1.


Fatal error:  The following symbols are used with multiple arities: Drawing/2, Drawing/1"
212	A man is cutting a paper	exists x. exists y. (Man(x) & Paper(y) & Cutting(x, y))	There is no man cutting a paper	not exists x. (Man(x) & Cutting(x) & Paper(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/2, Cutting/1.


Fatal error:  The following symbols are used with multiple arities: Cutting/2, Cutting/1"
213	Someone is playing a piano	exists x. (Person(x) & Playing(x) & Piano(x))	A guitar is being played by a man	exists x. exists y. (Guitar(x) & Man(y) & Playing(y, x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
214	A shoe is being tied by a man	exists x.exists y. (Shoe(x) & Man(y) & Tying(y, x))	A man is tying a shoe	exists x. (Man(x) & Tying(x) & Shoe(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Tying/2, Tying/1.


Fatal error:  The following symbols are used with multiple arities: Tying/2, Tying/1"
215	A guy is not riding a horse	exists x. (Guy(x) & not Riding(x) & Horse(x))	A guy is riding a horse	exists x. exists y. (Guy(x) & Horse(y) & Riding(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/1, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/1, Riding/2"
216	A man is riding a horse in a sandy land	exists x. exists y. exists z. (Man(x) & Horse(y) & Sandy(z) & Land(z) & Riding(x, y, z))	A guy is riding a horse	exists x. exists y. (Guy(x) & Horse(y) & Riding(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
217	A man is riding a horse on the beach	exists x. exists y. exists z. (Man(x) & Horse(y) & Beach(z) & Riding(x, y, z))	A guy is riding a horse	exists x. exists y. (Guy(x) & Horse(y) & Riding(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
218	A man is riding a horse in the desert	exists x. exists y. exists z. (Man(x) & Horse(y) & Desert(z) & Riding(x, y, z))	A horse is being ridden by a guy	exists x.exists y. (Horse(x) & Guy(y) & Riding(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
219	A guy is not riding a horse	exists x. (Guy(x) & not Riding(x) & Horse(x))	A man is riding a horse in the desert	exists x. exists y. exists z. (Man(x) & Horse(y) & Desert(z) & Riding(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/1, Riding/3.


Fatal error:  The following symbols are used with multiple arities: Riding/1, Riding/3"
220	The man is not cutting a paper plate	not exists x. (Man(x) & Cutting(x, PaperPlate))	The man is cutting a paper plate	exists x. exists y. (Man(x) & Paper(y) & Plate(y) & Cutting(x, y))	c	"'PaperPlate' is an illegal variable name.  Constants may not be quantified.
all x. all PaperPlate. (Cutting(x, PaperPlate) -> Cutting(x, PaperPlate))
           ^"
221	There is no man patting an alligator on the mouth	not exists x. (Man(x) & Patting(x, alligator) & OnMouth(x, alligator))	A man is patting an alligator on the mouth	exists x. exists y. (Man(x) & Alligator(y) & Patting(x, y) & OnMouth(x, y))	c	"'alligator' is an illegal variable name.  Constants may not be quantified.
all x. all alligator. (Patting(x, alligator) -> Patting(x, alligator))
           ^"
222	A man is playing a flute	exists x. (Man(x) & Playing(x) & Flute(x))	A flute is being played by a man	exists x. exists y. (Flute(x) & Man(y) & Playing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
223	A man is playing a guitar	exists x. (Man(x) & Playing(x) & Guitar(x))	A flute is being played by a man	exists x. exists y. (Flute(x) & Man(y) & Playing(y, x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
224	A man is riding a horse	exists x. exists y. (Man(x) & Horse(y) & Riding(x, y))	There is no man riding a horse	not exists x. (Man(x) & Riding(x) & Horse(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/1.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/1"
225	A man is riding a horse	exists x. exists y. (Man(x) & Horse(y) & Riding(x, y))	There is no woman riding a horse	not exists x. (Woman(x) & Riding(x) & Horse(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/1.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/1"
226	There is no man riding a horse	not exists x. (Man(x) & Riding(x) & Horse(x))	A woman is riding a horse	exists x. exists y. (Woman(x) & Horse(y) & Riding(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/1, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/1, Riding/2"
227	Two men are not fighting	not (exists x. exists y. (Man(x) & Man(y) & Fighting(x, y)))	Some men are fighting	exists x. (Man(x) & Fighting(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fighting/2, Fighting/1.


Fatal error:  The following symbols are used with multiple arities: Fighting/2, Fighting/1"
228	There are no men fighting	not exists x. (Man(x) & Fighting(x))	Two men are fighting	exists x. exists y. (Man(x) & Man(y) & Fighting(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fighting/1, Fighting/2.


Fatal error:  The following symbols are used with multiple arities: Fighting/1, Fighting/2"
229	Two men are fighting	exists x. exists y. (Man(x) & Man(y) & Fighting(x, y))	Some men are fighting	exists x. (Man(x) & Fighting(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fighting/2, Fighting/1.


Fatal error:  The following symbols are used with multiple arities: Fighting/2, Fighting/1"
230	A woman is riding a horse	exists x. exists y. (Woman(x) & Horse(y) & Riding(x, y))	A woman is not riding a horse	exists x. (Woman(x) & not Riding(x) & Horse(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/1.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/1"
231	A woman is riding a horse	exists x. exists y. (Woman(x) & Horse(y) & Riding(x, y))	There is no woman riding a horse	not exists x. (Woman(x) & Riding(x) & Horse(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/1.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/1"
232	There is no man driving a car	not exists x. (Man(x) & Driving(x) & Car(x))	A man is driving a car	exists x. exists y. (Man(x) & Car(y) & Driving(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Driving/1, Driving/2.


Fatal error:  The following symbols are used with multiple arities: Driving/1, Driving/2"
233	A man is playing a harp	exists x. (Man(x) & Playing(x) & Harp(x))	A harp is being played by a man	exists x. exists y. (Harp(x) & Man(y) & Playing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
234	A keyboard is being played by a man	exists x. exists y. (Keyboard(x) & Man(y) & Playing(y, x))	A man is playing a keyboard	exists x. (Man(x) & Playing(x) & Keyboard(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
235	There is no man cutting a rope with a sword	not exists x. (Man(x) & Cutting(x, rope) & Using(x, sword))	A man is cutting a rope with a sword	exists x. exists y. exists z. (Man(x) & Rope(y) & Sword(z) & Cutting(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/2, Cutting/3.


Fatal error:  The following symbols are used with multiple arities: Cutting/2, Cutting/3"
