	nl_ps	fol_ps	nl_h	fol_h	label	e_pred	c_pred
798	The man isn't doing a magic trick	not exists x. (Man(x) & Magic(x) & Trick(x))	The man is doing a magic trick	exists x. (Man(x) & Magic(x) & Trick(x))	c	False	True
799	The man is doing a magic trick	exists x. (Man(x) & Magic(x) & Trick(x))	The kid, who is doing magic, is tricking an old man	exists x. (Kid(x) & Doing(x) & Magic(x) & TrickingOldMan(x))	n	False	False
800	A man is dangerously throwing knives at a tree	exists x. exists y. exists z. (Man(x) & Knife(y) & Tree(z) & ThrowsAt(x, y, z))	A man is dangerously extracting knives from a tree	exists x. (Man(x) & DangerouslyExtractingKnivesFromTree(x))	n	False	False
801	A man is dangerously throwing knives at the tree	exists x. exists y. exists z. (Man(x) & Tree(y) & Knife(z) & Throwing(x, z, y) & Dangerous(x))	The man is doing a magic trick	exists x. (Man(x) & Magic(x) & Trick(x))	n	False	False
802	A man is dangerously throwing knives at a tree	exists x. exists y. exists z. (Man(x) & Knife(y) & Tree(z) & ThrowsAt(x, y, z))	A magic trick is being performed by the magician	exists x.exists y. (Magician(x) & Magic(y) & Trick(y) & Performs(x, y))	n	False	False
803	A man is dangerously throwing knives at a tree	exists x. exists y. exists z. (Man(x) & Knife(y) & Tree(z) & ThrowsAt(x, y, z))	The man isn't doing a magic trick	not exists x. (Man(x) & Magic(x) & Trick(x))	n	False	False
804	The kid, who is doing magic, is tricking an old man	exists x. (Kid(x) & Doing(x) & Magic(x) & TrickingOldMan(x))	A man is dangerously throwing knives at a tree	exists x. exists y. exists z. (Man(x) & Knife(y) & Tree(z) & ThrowsAt(x, y, z))	n	False	False
805	The guitar is being played by a lady	exists x. (Guitar(x) & Lady(y) & Playing(y, x))	The guitar is being played by a girl	exists x. (Guitar(x) & Girl(y) & Playing(y, x))	n	False	False
806	The guitar is being played by a lady	exists x. (Guitar(x) & Lady(y) & Playing(y, x))	The play for the ladies requires a guitar	exists x. (Ladies(x) & Play(x) & Requires(x) & Guitar(x))	n	False	False
807	The man is practicing the guitar	exists x. (Man(x) & Practicing(x) & Guitar(x))	The person is practicing the guitar	exists x. (Person(x) & Practices(x) & Guitar(x))	e	False	False
808	The practicing person doesn't like the guitar	exists x. (Practicing(x) & Person(x) & not Likes(x) & Guitar(x))	The guitar is being played by a lady	exists x. (Guitar(x) & Lady(y) & Playing(y, x))	n	False	False
809	The person is practicing the guitar	exists x. (Person(x) & Practices(x) & Guitar(x))	The guitar is being sold by a lady	exists x. exists y. (Guitar(x) & Lady(y) & Selling(y, x))	n	False	False
810	The person is practicing the guitar	exists x. (Person(x) & Practices(x) & Guitar(x))	The play for the ladies requires a guitar	exists x. (Ladies(x) & Play(x) & Requires(x) & Guitar(x))	n	False	False
811	The boy is enthusiastically playing in the mud	EnthusiasticallyPlayingInMud(boy)	The boy is playing in the mud	exists x. (Boy(x) & PlayingInMud(x))	e	False	False
812	The boy is playing in the mud	exists x. (Boy(x) & PlayingInMud(x))	The boy isn't playing in the mud	not exists x. (Boy(x) & PlayingInMud(x))	c	False	True
813	A cat is playing with a device	exists x.exists y. (Cat(x) & Device(y) & PlayingWith(x, y))	A playing device is amusing a cat	exists x.exists y. (Playing(x) & Device(x) & Cat(y) & Amusing(x, y))	n	False	False
814	The boy is playing in the mud	exists x. (Boy(x) & PlayingInMud(x))	There is no cat playing with a device	not exists x. (Cat(x) & PlayingWithDevice(x))	n	False	False
815	A cat is playing with a device	exists x.exists y. (Cat(x) & Device(y) & PlayingWith(x, y))	The boy is enthusiastically playing in the mud	EnthusiasticallyPlayingInMud(boy)	n	False	False
816	A cat is playing with a device	exists x.exists y. (Cat(x) & Device(y) & PlayingWith(x, y))	Mud is being thrown to the playing boy	exists x.exists y. (Mud(x) & Playing(y) & Boy(y) & ThrownTo(x, y))	n	False	False
817	A cat is playing with a device	exists x.exists y. (Cat(x) & Device(y) & PlayingWith(x, y))	The boy is playing in the mud	exists x. (Boy(x) & PlayingInMud(x))	n	False	False
818	The woman is eating some cut pieces of raw meat	exists x. (Woman(x) & Eating(x, y) & Raw(y) & Meat(y) & Cut(y) & Pieces(y))	Some meat is being cut into pieces by a woman	exists x.exists y. (Meat(x) & Woman(y) & CutsIntoPieces(y, x))	n	False	False
819	A lady is cutting up some meat precisely	exists x. exists y. (Lady(x) & Meat(y) & CuttingUp(x, y))	A lady is cutting up some meat	exists x. (Lady(x) & CuttingUpMeat(x))	e	False	False
820	There is no lady cutting up some meat	not exists x. (Lady(x) & CuttingUpMeat(x))	Some meat is being cut into pieces by a woman	exists x.exists y. (Meat(x) & Woman(y) & CutsIntoPieces(y, x))	c	False	False
821	Some meat is being stitched together by a woman	exists x.exists y. (Meat(x) & Woman(y) & Stitching(y, x))	A lady is cutting up some meat	exists x. (Lady(x) & CuttingUpMeat(x))	n	False	False
822	A boy in his teens is talking to a girl with an internet camera	exists x.exists y. (Boy(x) & Girl(y) & Teenage(x) & Internet(y) & Camera(y) & TalkingTo(x, y))	A boy in his teens is talking to a girl with a webcam	exists x.exists y. (Boy(x) & Girl(y) & Teen(x) & Webcam(x) & TalkingTo(x, y))	e	False	False
823	One man is talking to a girl with an internet camera	exists x. exists y. exists z. (Man(x) & Girl(y) & Internet(z) & Camera(z) & TalkingTo(x, y, z))	One man is chatting with a girl with an internet camera	exists x.exists y.exists z. (Man(x) & Girl(y) & Internet(z) & Camera(z) & Chatting(x, y, z))	e	False	False
824	A man is ignoring a girl via an internet camera	exists x. exists y. exists z. (Man(x) & Girl(y) & Internet(z) & Camera(z) & Ignoring(x, y, z))	One man is talking to a girl with an internet camera	exists x. exists y. exists z. (Man(x) & Girl(y) & Internet(z) & Camera(z) & TalkingTo(x, y, z))	n	False	False
825	A man is ignoring a girl via an internet camera	exists x. exists y. exists z. (Man(x) & Girl(y) & Internet(z) & Camera(z) & Ignoring(x, y, z))	A boy in his teens is talking to a girl with a webcam	exists x.exists y. (Boy(x) & Girl(y) & Teen(x) & Webcam(x) & TalkingTo(x, y))	n	False	False
826	Eggs are being strongly whisked in a bowl by a person	exists x.exists y.exists z. (Egg(x) & Bowl(y) & Person(z) & StronglyWhisking(z, x, y))	A person is strongly whisking eggs in a bowl	exists x. (Person(x) & StronglyWhiskingEggs(x) & In(x) & Bowl(x))	e	False	False
827	A person is strongly whisking eggs in a bowl	exists x. (Person(x) & StronglyWhiskingEggs(x) & In(x) & Bowl(x))	A person is removing eggs from a bowl	exists x. (Person(x) & RemovingEggsFromBowl(x))	n	False	False
828	A woman is beating two eggs in a bowl and using a whisk made of wire	exists x. exists y. exists z. (Woman(x) & Egg(y) & Bowl(z) & Beating(x, y, z) & (Uses(x) & Whisk(x) & MadeOfWire(x)))	There is no woman beating two eggs in a bowl and using a whisk made of wire	not exists x. (Woman(x) & BeatsTwoEggs(x) & Uses(x) & Whisk(x) & MadeOfWire(x))	c	False	False
829	A person is strongly whisking eggs in a bowl	exists x. (Person(x) & StronglyWhiskingEggs(x) & In(x) & Bowl(x))	One woman is beating two eggs in the bowl and using a whisk made of wire	exists x. exists y. exists z. (Woman(x) & Egg(y) & Whisk(z) & Beats(x, y) & MadeOf(z, wire) & Uses(x, z))	n	False	False
830	A person is strongly whisking eggs in a bowl	exists x. (Person(x) & StronglyWhiskingEggs(x) & In(x) & Bowl(x))	There is no woman beating two eggs in a bowl and using a whisk made of wire	not exists x. (Woman(x) & BeatsTwoEggs(x) & Uses(x) & Whisk(x) & MadeOfWire(x))	c	False	False
831	A woman is beating two eggs in a bowl and using a whisk made of wire	exists x. exists y. exists z. (Woman(x) & Egg(y) & Bowl(z) & Beating(x, y, z) & (Uses(x) & Whisk(x) & MadeOfWire(x)))	Eggs are being strongly whisked in a bowl by a person	exists x.exists y.exists z. (Egg(x) & Bowl(y) & Person(z) & StronglyWhisking(z, x, y))	e	False	False
832	A woman is beating two eggs in a bowl and using a whisk made of wire	exists x. exists y. exists z. (Woman(x) & Egg(y) & Bowl(z) & Beating(x, y, z) & (Uses(x) & Whisk(x) & MadeOfWire(x)))	A strong person is leaving the whisk in the bowl near the eggs	exists x. exists y. exists z. (Strong(x) & Person(x) & Whisk(y) & Bowl(z) & LeavesInNearEggs(x, y, z))	n	False	False
833	A woman is beating two eggs in a bowl and using a whisk made of wire	exists x. exists y. exists z. (Woman(x) & Egg(y) & Bowl(z) & Beating(x, y, z) & (Uses(x) & Whisk(x) & MadeOfWire(x)))	A person is strongly whisking eggs in a bowl	exists x. (Person(x) & StronglyWhiskingEggs(x) & In(x) & Bowl(x))	e	False	False
834	An interview is being granted by the man	exists x. (Interview(x) & GrantedBy(x, man))	The man is granting an interview	Grant(man) & Interview(man)	e	False	False
835	The interviewer is granting a break to the man	GrantsBreak(interviewer, man)	The man is granting an interview	Grant(man) & Interview(man)	n	False	False
836	A white car is being driven by the man	exists x.exists y. (White(x) & Car(x) & Man(y) & Driving(y, x))	A person is driving the white car	exists x. (Person(x) & Driving(x, WhiteCar))	e	False	False
837	There is no white car being driven by the man	not exists x. (Car(x) & White(x) & DrivenBy(x, man))	A white car is being driven by the man	exists x.exists y. (White(x) & Car(x) & Man(y) & Driving(y, x))	c	False	False
838	The man is granting an interview	Grant(man) & Interview(man)	A person is driving the white car	exists x. (Person(x) & Driving(x, WhiteCar))	n	False	False
839	A white car is being driven by the man	exists x.exists y. (White(x) & Car(x) & Man(y) & Driving(y, x))	An interview is being granted by the man	exists x. (Interview(x) & GrantedBy(x, man))	n	False	False
840	The man is denying an interview	exists x. (Man(x) & Denying(x) & Interview(x))	A white car is being driven by the man	exists x.exists y. (White(x) & Car(x) & Man(y) & Driving(y, x))	n	False	False
841	The man is granting an interview	Grant(man) & Interview(man)	A white car is being driven by the man	exists x.exists y. (White(x) & Car(x) & Man(y) & Driving(y, x))	n	False	False
842	There is no rope being climbed by a man	not exists x. (Rope(x) & Man(y) & Climbing(y, x))	A rope is being climbed by a man	exists x.exists y. (Rope(x) & Man(y) & Climbing(y, x))	c	False	True
843	A man is being roped by a climber	exists x. exists y. (Man(x) & Climber(y) & Ropes(z) & BeingRoped(x, z, y))	A rope is being climbed by a man	exists x.exists y. (Rope(x) & Man(y) & Climbing(y, x))	n	False	False
844	A man is mindlessly slicing the carrot with a machine	exists x.exists y. (Man(x) & Carrot(y) & SlicesWithMachine(x, y))	A man is slicing the carrot with a machine	exists x.exists y.exists z. (Man(x) & Carrot(y) & Machine(z) & SlicesWith(x, y, z))	e	False	False
845	A man is removing a carrot from a machine	exists x.exists y.exists z. (Man(x) & Carrot(y) & Machine(z) & RemovingFrom(x, y, z))	A man is slicing the carrot with a machine	exists x.exists y.exists z. (Man(x) & Carrot(y) & Machine(z) & SlicesWith(x, y, z))	n	False	False
846	A rope is being climbed by a man	exists x.exists y. (Rope(x) & Man(y) & Climbing(y, x))	A man is mindlessly slicing the carrot with a machine	exists x.exists y. (Man(x) & Carrot(y) & SlicesWithMachine(x, y))	n	False	False
847	A rope is being climbed by a man	exists x.exists y. (Rope(x) & Man(y) & Climbing(y, x))	A man is eating a carrot sliced by a machine	exists x. exists y. exists z. (Man(x) & Carrot(y) & Machine(z) & Eating(x, y) & SlicedBy(y, z))	n	False	False
848	A man is slicing the carrot with a machine	exists x.exists y.exists z. (Man(x) & Carrot(y) & Machine(z) & SlicesWith(x, y, z))	A man is being roped by a climber	exists x. exists y. (Man(x) & Climber(y) & Ropes(z) & BeingRoped(x, z, y))	n	False	False
849	A rope is being climbed by a man	exists x.exists y. (Rope(x) & Man(y) & Climbing(y, x))	A man is slicing the carrot with a machine	exists x.exists y.exists z. (Man(x) & Carrot(y) & Machine(z) & SlicesWith(x, y, z))	n	False	False
850	The cat is licking milk from a saucer	exists x. exists y. exists z. (Cat(x) & Milk(y) & Saucer(z) & LickingFrom(x, y, z))	The cat isn't licking milk from a saucer	not exists x. (Cat(x) & LickingMilkFromSaucer(x))	c	False	False
851	Some milk is being hungrily drunk by a cat	exists x.exists y. (Milk(x) & Cat(y) & HungrilyDrinks(y, x))	The cat is hungrily drinking milk	exists x. (Cat(x) & HungrilyDrinkingMilk(x))	e	False	False
852	There is no cat hungrily drinking milk	not exists x. (Cat(x) & HungrilyDrinking(x, milk))	The cat is hungrily drinking milk	exists x. (Cat(x) & HungrilyDrinkingMilk(x))	c	False	False
853	The cat is hungrily drinking milk	exists x. (Cat(x) & HungrilyDrinkingMilk(x))	Drinking milk helps a cat's hunger	exists x.exists y. (Cat(x) & Milk(y) & HelpsHunger(x, y))	n	False	False
854	The cat is licking milk from a saucer	exists x. exists y. exists z. (Cat(x) & Milk(y) & Saucer(z) & LickingFrom(x, y, z))	There is no cat hungrily drinking milk	not exists x. (Cat(x) & HungrilyDrinking(x, milk))	c	False	False
855	Drinking milk helps a cat's hunger	exists x.exists y. (Cat(x) & Milk(y) & HelpsHunger(x, y))	The cat is licking milk from a saucer	exists x. exists y. exists z. (Cat(x) & Milk(y) & Saucer(z) & LickingFrom(x, y, z))	n	False	False
856	The cat is licking a shallow dish full of milk	exists x.exists y. (Cat(x) & Shallow(y) & Dish(y) & FullOfMilk(y) & Licking(x, y))	The cat is hungrily drinking milk	exists x. (Cat(x) & HungrilyDrinkingMilk(x))	n	False	False
857	The cat isn't licking milk from a saucer	not exists x. (Cat(x) & LickingMilkFromSaucer(x))	The cat is hungrily drinking milk	exists x. (Cat(x) & HungrilyDrinkingMilk(x))	n	False	False
858	The cat is hungrily drinking milk	exists x. (Cat(x) & HungrilyDrinkingMilk(x))	A lick of milk sauce is being given to the cat	exists x. (Lick(x) & Milk(x) & Sauce(x) & GivenTo(x, cat))	n	False	False
859	A baby is playing with a dog 	exists x.exists y. (Baby(x) & Dog(y) & PlayingWith(x, y))	A small boy is scolding a dog	exists x. exists y. (Small(x) & Boy(x) & Dog(y) & Scolding(x, y))	n	False	False
860	The man is slicing some potatoes	exists x. (Man(x) & Slicing(x) & Potatoes(x))	The man is slicing potatoes	exists x. (Man(x) & Slicing(x) & Potatoes(x))	e	True	False
861	The man is eating potato slices	exists x. (Man(x) & Eating(x, potatoSlices))	The man is slicing potatoes	exists x. (Man(x) & Slicing(x) & Potatoes(x))	n	False	False
862	A woman is peeling a potato	exists x. (Woman(x) & Peeling(x) & Potato(x))	The man is eating potato slices	exists x. (Man(x) & Eating(x, potatoSlices))	n	False	False
863	The man is slicing potatoes	exists x. (Man(x) & Slicing(x) & Potatoes(x))	A potato is being peeled by a woman	exists x. exists y. (Potato(x) & Woman(y) & Peeling(y, x))	n	False	False
864	The man is slicing potatoes	exists x. (Man(x) & Slicing(x) & Potatoes(x))	There is no woman peeling a potato	not exists x. (Woman(x) & Peeling(x) & Potato(x))	n	False	False
865	The man is slicing potatoes	exists x. (Man(x) & Slicing(x) & Potatoes(x))	A woman is peeling a potato	exists x. (Woman(x) & Peeling(x) & Potato(x))	n	False	False
866	A man is taking pictures of a lake	exists x. exists y. (Man(x) & Lake(y) & TakingPictures(x, y))	A man is tearing up the pictures of a lake	exists x.exists y. (Man(x) & Lake(y) & TearingUpPicturesOf(x, y))	n	False	False
867	The man is setting up the camera and taking sunset pictures at the beach	exists x.exists y.exists z. (Man(x) & Camera(y) & Beach(z) & (SetsUp(x, y) & TakesSunsetPictures(x, z)))	The man is putting away the camera and walks away from the beach	exists x.exists y. (Man(x) & Camera(y) & (PutsAway(x, y) & WalksAwayFromBeach(x)))	c	False	False
868	A woman is unstitching with a machine	exists x. (Woman(x) & UnstitchingWithMachine(x))	A woman is sewing with a machine	exists x. (Woman(x) & Sewing(x) & Machine(x))	n	False	False
